SalesOrderLineKey,OrderDate,ShipDate,OrderTimeStamp,ProductKey,CustomerKey,GeographyKey,CanalKey,CanalVenta,PromocionKey,PromocionCodigo,Cantidad,UnitPrice,ImporteVenta,ImporteCosto,ShipAddressFull,InternalNotes,ETLLoadID
38736,2023-03-30 09:19:30,2023-04-06 04:54:30,2023-03-30 09:19:30.000,9,1408,28,4,Marketplace,21,LOYALTY,5,1512.670021,7185.18,4154.32,8230 Calle Central Apt 934 - Ref 038736,Nota interna orden 038736: validacion logistica 257480 prioridad B lote 6973070f,ETL-20230330-038736
38737,2023-10-16 03:32:37,2023-10-22 12:27:37,2023-10-16 03:32:37.000,32,1251,24,2,Tienda Fisica,16,LOYALTY,7,729.355753,4850.22,2774.96,7170 Calle Central Apt 148 - Ref 038737,Nota interna orden 038737: validacion logistica 514554 prioridad B lote f3e830d8,ETL-20231016-038737
38738,2024-08-23 03:11:27,2024-08-29 20:48:27,2024-08-23 03:11:27.000,37,347,17,2,Tienda Fisica,12,SIN_PROMO,6,871.429364,4705.72,3759.68,9190 Calle Central Apt 36 - Ref 038738,Nota interna orden 038738: validacion logistica 536766 prioridad C lote 9d34a1dd,ETL-20240823-038738
38739,2024-03-31 05:42:21,2024-04-02 02:16:21,2024-03-31 05:42:21.000,58,1551,4,2,Tienda Fisica,22,OUTLET,3,360.654590,973.77,696.96,7063 Calle Central Apt 342 - Ref 038739,Nota interna orden 038739: validacion logistica 157183 prioridad B lote acd55481,ETL-20240331-038739
38740,2024-01-20 21:01:40,2024-01-28 23:11:40,2024-01-20 21:01:40.000,33,2444,19,5,Call Center,12,SIN_PROMO,6,894.898550,4832.45,3303.48,8051 Calle Central Apt 429 - Ref 038740,Nota interna orden 038740: validacion logistica 390412 prioridad C lote 150a52a4,ETL-20240120-038740
38741,2023-07-08 23:50:23,2023-07-14 16:41:23,2023-07-08 23:50:23.000,9,1946,15,2,Tienda Fisica,22,OUTLET,2,1111.736835,2001.13,1666.27,3987 Calle Central Apt 119 - Ref 038741,Nota interna orden 038741: validacion logistica 183090 prioridad C lote cd1e2891,ETL-20230708-038741
38742,2024-09-28 17:44:25,2024-10-02 23:42:25,2024-09-28 17:44:25.000,79,264,33,4,Marketplace,12,SIN_PROMO,3,788.767115,2129.67,2005.56,5110 Calle Central Apt 725 - Ref 038742,Nota interna orden 038742: validacion logistica 929488 prioridad C lote d7cacf29,ETL-20240928-038742
38743,2024-12-10 04:59:22,2024-12-16 23:11:22,2024-12-10 04:59:22.000,36,449,3,3,Distribuidor,13,SIN_PROMO,7,302.972719,1908.73,1089.79,246 Calle Central Apt 899 - Ref 038743,Nota interna orden 038743: validacion logistica 645862 prioridad B lote 21fb5aff,ETL-20241210-038743
38744,2024-02-02 06:05:58,2024-02-12 02:25:58,2024-02-02 06:05:58.000,16,437,32,2,Tienda Fisica,24,SIN_PROMO,6,594.554892,3567.33,2877.42,1771 Calle Central Apt 507 - Ref 038744,Nota interna orden 038744: validacion logistica 362232 prioridad A lote 8f3a8ee9,ETL-20240202-038744
38745,2025-06-01 14:45:00,2025-06-09 21:05:00,2025-06-01 14:45:00.000,43,684,23,5,Call Center,11,TEMPORADA,1,125.355869,121.60,104.58,8271 Calle Central Apt 745 - Ref 038745,Nota interna orden 038745: validacion logistica 233869 prioridad B lote 7cf628ea,ETL-20250601-038745
38746,2025-12-12 15:53:19,2025-12-13 23:32:19,2025-12-12 15:53:19.000,50,1160,28,4,Marketplace,11,TEMPORADA,3,226.297490,658.53,488.26,4489 Calle Central Apt 441 - Ref 038746,Nota interna orden 038746: validacion logistica 224516 prioridad C lote 4e0a3a90,ETL-20251212-038746
38747,2024-10-13 06:04:21,2024-10-17 20:13:21,2024-10-13 06:04:21.000,23,195,1,2,Tienda Fisica,14,BLACKFRIDAY,6,555.681374,3167.38,2487.92,3927 Calle Central Apt 754 - Ref 038747,Nota interna orden 038747: validacion logistica 553087 prioridad A lote 49e92a61,ETL-20241013-038747
38748,2023-03-24 08:14:50,2023-03-26 11:26:50,2023-03-24 08:14:50.000,45,137,8,5,Call Center,22,OUTLET,8,1387.905263,9992.92,5592.75,6097 Calle Central Apt 178 - Ref 038748,Nota interna orden 038748: validacion logistica 614871 prioridad A lote 4411df0b,ETL-20230324-038748
38749,2025-09-23 19:11:51,2025-09-26 10:02:51,2025-09-23 19:11:51.000,73,841,8,5,Call Center,1,SIN_PROMO,5,518.164994,2331.74,2243.77,5291 Calle Central Apt 617 - Ref 038749,Nota interna orden 038749: validacion logistica 229145 prioridad A lote 36e9d6b7,ETL-20250923-038749
38750,2024-08-20 04:15:30,2024-08-22 15:50:30,2024-08-20 04:15:30.000,54,1246,22,3,Distribuidor,12,SIN_PROMO,5,392.325553,1765.46,1178.95,6403 Calle Central Apt 246 - Ref 038750,Nota interna orden 038750: validacion logistica 506903 prioridad C lote 07d71834,ETL-20240820-038750
38751,2025-10-22 16:57:30,2025-10-31 02:22:30,2025-10-22 16:57:30.000,12,2074,10,2,Tienda Fisica,19,BLACKFRIDAY,4,983.856672,3738.66,2111.36,5929 Calle Central Apt 548 - Ref 038751,Nota interna orden 038751: validacion logistica 450658 prioridad A lote 99f73756,ETL-20251022-038751
38752,2023-02-09 05:09:54,2023-02-17 16:46:54,2023-02-09 05:09:54.000,10,703,12,2,Tienda Fisica,5,OUTLET,3,323.997050,855.35,564.70,9103 Calle Central Apt 491 - Ref 038752,Nota interna orden 038752: validacion logistica 790306 prioridad B lote b71c2aa4,ETL-20230209-038752
38753,2025-02-15 11:58:09,2025-02-19 14:24:09,2025-02-15 11:58:09.000,36,751,24,1,Online,24,SIN_PROMO,7,303.041493,2121.29,1185.13,5916 Calle Central Apt 390 - Ref 038753,Nota interna orden 038753: validacion logistica 112823 prioridad C lote ae468d92,ETL-20250215-038753
38754,2024-02-20 14:55:18,2024-02-22 06:28:18,2024-02-20 14:55:18.000,33,174,3,2,Tienda Fisica,2,BLACKFRIDAY,3,1029.047109,2994.53,1657.16,6660 Calle Central Apt 720 - Ref 038754,Nota interna orden 038754: validacion logistica 943393 prioridad B lote d590bfbc,ETL-20240220-038754
38755,2023-10-29 10:17:14,2023-11-05 10:10:14,2023-10-29 10:17:14.000,58,323,16,1,Online,7,BLACKFRIDAY,2,402.737762,684.65,457.86,813 Calle Central Apt 274 - Ref 038755,Nota interna orden 038755: validacion logistica 420328 prioridad B lote 30a8daf8,ETL-20231029-038755
38756,2025-12-23 04:54:05,2025-12-25 03:55:05,2025-12-23 04:54:05.000,75,1830,19,2,Tienda Fisica,15,CYBER,7,992.882034,6950.17,5164.15,5531 Calle Central Apt 479 - Ref 038756,Nota interna orden 038756: validacion logistica 288664 prioridad A lote f83341df,ETL-20251223-038756
38757,2025-08-02 13:16:50,2025-08-04 19:07:50,2025-08-02 13:16:50.000,6,1302,29,1,Online,19,BLACKFRIDAY,4,1017.053928,3864.80,2994.16,7030 Calle Central Apt 486 - Ref 038757,Nota interna orden 038757: validacion logistica 129797 prioridad C lote fabf353a,ETL-20250802-038757
38758,2023-07-09 20:21:55,2023-07-15 19:33:55,2023-07-09 20:21:55.000,17,1707,19,2,Tienda Fisica,17,OUTLET,3,200.048264,570.14,423.34,6601 Calle Central Apt 176 - Ref 038758,Nota interna orden 038758: validacion logistica 923723 prioridad C lote 682dd9c4,ETL-20230709-038758
38759,2023-07-18 08:58:48,2023-07-20 13:21:48,2023-07-18 08:58:48.000,4,289,33,5,Call Center,17,OUTLET,6,1168.934277,6662.93,4083.21,4895 Calle Central Apt 4 - Ref 038759,Nota interna orden 038759: validacion logistica 947483 prioridad B lote 283b023f,ETL-20230718-038759
38760,2025-11-16 04:56:45,2025-11-24 00:47:45,2025-11-16 04:56:45.000,66,1260,30,3,Distribuidor,2,BLACKFRIDAY,7,538.730368,3657.98,3117.31,5139 Calle Central Apt 740 - Ref 038760,Nota interna orden 038760: validacion logistica 711512 prioridad B lote d97b02c3,ETL-20251116-038760
38761,2025-05-12 01:00:25,2025-05-19 19:27:25,2025-05-12 01:00:25.000,41,530,23,3,Distribuidor,2,BLACKFRIDAY,6,598.895183,3485.57,3407.45,9576 Calle Central Apt 941 - Ref 038761,Nota interna orden 038761: validacion logistica 137802 prioridad C lote 94604f05,ETL-20250512-038761
38762,2024-11-27 12:08:16,2024-12-04 02:40:16,2024-11-27 12:08:16.000,42,1941,9,3,Distribuidor,19,BLACKFRIDAY,4,1028.851412,3909.64,2861.63,9080 Calle Central Apt 12 - Ref 038762,Nota interna orden 038762: validacion logistica 140715 prioridad C lote d6cb5d4c,ETL-20241127-038762
38763,2025-05-04 11:19:22,2025-05-11 23:01:22,2025-05-04 11:19:22.000,71,2075,10,1,Online,17,OUTLET,4,448.670219,1704.95,1421.44,7751 Calle Central Apt 211 - Ref 038763,Nota interna orden 038763: validacion logistica 729300 prioridad A lote ca84df78,ETL-20250504-038763
38764,2023-02-12 19:12:28,2023-02-20 22:26:28,2023-02-12 19:12:28.000,21,464,11,5,Call Center,9,LOYALTY,1,1020.949210,969.90,581.62,7588 Calle Central Apt 514 - Ref 038764,Nota interna orden 038764: validacion logistica 115016 prioridad C lote 88b09726,ETL-20230212-038764
38765,2024-05-12 21:12:02,2024-05-20 11:12:02,2024-05-12 21:12:02.000,72,2156,11,4,Marketplace,7,BLACKFRIDAY,5,389.396508,1654.94,954.64,5381 Calle Central Apt 1 - Ref 038765,Nota interna orden 038765: validacion logistica 711807 prioridad C lote b3c3b0ac,ETL-20240512-038765
38766,2024-11-15 01:54:12,2024-11-22 20:10:12,2024-11-15 01:54:12.000,49,2482,11,1,Online,23,TEMPORADA,2,404.052867,743.46,483.35,3714 Calle Central Apt 773 - Ref 038766,Nota interna orden 038766: validacion logistica 390961 prioridad A lote 6ff8c509,ETL-20241115-038766
38767,2023-05-01 10:46:52,2023-05-03 10:56:52,2023-05-01 10:46:52.000,62,628,13,1,Online,9,LOYALTY,5,204.863320,973.10,855.10,3083 Calle Central Apt 152 - Ref 038767,Nota interna orden 038767: validacion logistica 348405 prioridad A lote 63af977d,ETL-20230501-038767
38768,2025-05-04 05:27:39,2025-05-07 06:47:39,2025-05-04 05:27:39.000,35,1787,34,3,Distribuidor,11,TEMPORADA,2,1157.762504,2246.06,1683.65,2700 Calle Central Apt 182 - Ref 038768,Nota interna orden 038768: validacion logistica 590763 prioridad A lote da638563,ETL-20250504-038768
38769,2025-12-05 13:31:34,2025-12-08 07:36:34,2025-12-05 13:31:34.000,57,135,7,3,Distribuidor,10,OUTLET,4,838.109714,3251.87,2908.57,6257 Calle Central Apt 705 - Ref 038769,Nota interna orden 038769: validacion logistica 728520 prioridad A lote 93730b19,ETL-20251205-038769
38770,2025-10-02 13:08:48,2025-10-07 20:43:48,2025-10-02 13:08:48.000,22,603,16,5,Call Center,4,LOYALTY,3,369.209946,941.49,736.88,2282 Calle Central Apt 619 - Ref 038770,Nota interna orden 038770: validacion logistica 159740 prioridad C lote 0f4d8b41,ETL-20251002-038770
38771,2024-03-12 20:46:54,2024-03-16 03:50:54,2024-03-12 20:46:54.000,70,1591,9,1,Online,8,CYBER,6,514.133504,3084.80,1927.11,3268 Calle Central Apt 272 - Ref 038771,Nota interna orden 038771: validacion logistica 240149 prioridad C lote 45fa40a2,ETL-20240312-038771
38772,2023-12-13 13:12:51,2023-12-19 04:38:51,2023-12-13 13:12:51.000,22,1002,20,4,Marketplace,16,LOYALTY,7,378.694446,2518.32,1621.83,6752 Calle Central Apt 803 - Ref 038772,Nota interna orden 038772: validacion logistica 319311 prioridad A lote 4e3e0af5,ETL-20231213-038772
38773,2025-04-07 20:06:02,2025-04-10 16:19:02,2025-04-07 20:06:02.000,54,951,19,2,Tienda Fisica,10,OUTLET,6,308.605539,1796.08,1413.25,6610 Calle Central Apt 627 - Ref 038773,Nota interna orden 038773: validacion logistica 786530 prioridad B lote ea3904e5,ETL-20250407-038773
38774,2025-08-14 04:05:39,2025-08-21 20:55:39,2025-08-14 04:05:39.000,50,1868,7,5,Call Center,5,OUTLET,4,234.460710,825.30,641.47,7285 Calle Central Apt 979 - Ref 038774,Nota interna orden 038774: validacion logistica 235106 prioridad A lote 243cb1f7,ETL-20250814-038774
38775,2025-04-12 00:24:38,2025-04-18 19:33:38,2025-04-12 00:24:38.000,28,1660,18,3,Distribuidor,21,LOYALTY,3,350.955732,1000.22,551.15,3552 Calle Central Apt 312 - Ref 038775,Nota interna orden 038775: validacion logistica 520452 prioridad A lote 9e0fae5d,ETL-20250412-038775
38776,2023-06-28 07:08:44,2023-06-30 19:58:44,2023-06-28 07:08:44.000,32,1184,8,5,Call Center,22,OUTLET,2,613.843219,1104.92,837.75,5197 Calle Central Apt 287 - Ref 038776,Nota interna orden 038776: validacion logistica 659514 prioridad C lote be3bc966,ETL-20230628-038776
38777,2023-10-22 21:27:02,2023-10-27 14:54:02,2023-10-22 21:27:02.000,73,797,21,4,Marketplace,18,TEMPORADA,6,552.354095,2982.71,2601.51,2287 Calle Central Apt 583 - Ref 038777,Nota interna orden 038777: validacion logistica 730546 prioridad C lote a9a154a0,ETL-20231022-038777
38778,2025-12-14 09:18:48,2025-12-16 20:41:48,2025-12-14 09:18:48.000,36,2277,22,5,Call Center,16,LOYALTY,3,273.615664,779.80,482.72,7196 Calle Central Apt 848 - Ref 038778,Nota interna orden 038778: validacion logistica 240421 prioridad B lote 1a39d611,ETL-20251214-038778
38779,2025-07-26 11:30:44,2025-08-04 01:43:44,2025-07-26 11:30:44.000,5,816,34,5,Call Center,16,LOYALTY,1,493.174399,468.52,292.71,5867 Calle Central Apt 52 - Ref 038779,Nota interna orden 038779: validacion logistica 241374 prioridad A lote 6f4dec02,ETL-20250726-038779
38780,2023-06-07 04:41:35,2023-06-13 14:47:35,2023-06-07 04:41:35.000,79,2027,17,4,Marketplace,21,LOYALTY,4,919.554505,3494.31,2774.25,6270 Calle Central Apt 805 - Ref 038780,Nota interna orden 038780: validacion logistica 577128 prioridad A lote 97dd77cb,ETL-20230607-038780
38781,2023-11-14 20:50:18,2023-11-16 18:08:18,2023-11-14 20:50:18.000,57,207,26,5,Call Center,3,CYBER,7,825.492807,4911.68,4921.26,9324 Calle Central Apt 386 - Ref 038781,Nota interna orden 038781: validacion logistica 380282 prioridad A lote 57d9e7b0,ETL-20231114-038781
38782,2023-03-04 07:20:06,2023-03-09 05:08:06,2023-03-04 07:20:06.000,50,2216,7,4,Marketplace,5,OUTLET,5,229.812628,1011.18,792.57,5414 Calle Central Apt 562 - Ref 038782,Nota interna orden 038782: validacion logistica 725093 prioridad B lote 5ea4bdbd,ETL-20230304-038782
38783,2023-08-02 14:39:37,2023-08-08 00:58:37,2023-08-02 14:39:37.000,49,1650,25,1,Online,24,SIN_PROMO,1,411.589538,411.59,237.51,2613 Calle Central Apt 50 - Ref 038783,Nota interna orden 038783: validacion logistica 726722 prioridad C lote 870169d6,ETL-20230802-038783
38784,2024-06-30 15:31:46,2024-07-10 00:00:46,2024-06-30 15:31:46.000,71,827,21,3,Distribuidor,19,BLACKFRIDAY,5,482.012314,2289.56,1822.60,245 Calle Central Apt 516 - Ref 038784,Nota interna orden 038784: validacion logistica 772746 prioridad C lote 775ca6fe,ETL-20240630-038784
38785,2024-10-15 01:23:58,2024-10-22 16:57:58,2024-10-15 01:23:58.000,33,1924,21,4,Marketplace,4,LOYALTY,5,904.689350,3844.93,2789.13,8413 Calle Central Apt 979 - Ref 038785,Nota interna orden 038785: validacion logistica 591431 prioridad C lote 8b4da944,ETL-20241015-038785
38786,2023-02-22 01:19:52,2023-03-03 07:21:52,2023-02-22 01:19:52.000,48,181,7,3,Distribuidor,1,SIN_PROMO,1,1123.421615,1011.08,724.41,7377 Calle Central Apt 598 - Ref 038786,Nota interna orden 038786: validacion logistica 873603 prioridad C lote 09b55a4d,ETL-20230222-038786
38787,2023-03-21 16:11:33,2023-03-24 17:12:33,2023-03-21 16:11:33.000,33,731,28,4,Marketplace,10,OUTLET,4,981.640272,3808.76,2261.42,3475 Calle Central Apt 412 - Ref 038787,Nota interna orden 038787: validacion logistica 767390 prioridad A lote 3b6bc396,ETL-20230321-038787
38788,2025-01-24 21:01:32,2025-02-02 09:33:32,2025-01-24 21:01:32.000,50,1943,4,4,Marketplace,19,BLACKFRIDAY,5,204.073908,969.35,787.96,4233 Calle Central Apt 489 - Ref 038788,Nota interna orden 038788: validacion logistica 704929 prioridad A lote 649d47e5,ETL-20250124-038788
38789,2024-12-23 00:38:37,2024-12-28 15:19:37,2024-12-23 00:38:37.000,14,1277,25,1,Online,2,BLACKFRIDAY,7,748.769121,5084.14,3793.68,1708 Calle Central Apt 428 - Ref 038789,Nota interna orden 038789: validacion logistica 697302 prioridad B lote f768c407,ETL-20241223-038789
38790,2023-04-20 06:10:02,2023-04-30 02:18:02,2023-04-20 06:10:02.000,63,636,19,2,Tienda Fisica,3,CYBER,3,947.453482,2416.01,2553.92,5145 Calle Central Apt 589 - Ref 038790,Nota interna orden 038790: validacion logistica 361621 prioridad B lote f87711e6,ETL-20230420-038790
38791,2023-01-17 06:24:07,2023-01-22 13:04:07,2023-01-17 06:24:07.000,60,692,10,3,Distribuidor,20,CYBER,8,302.475155,2226.22,1421.82,5826 Calle Central Apt 41 - Ref 038791,Nota interna orden 038791: validacion logistica 885416 prioridad A lote f60080d0,ETL-20230117-038791
38792,2024-01-29 19:54:02,2024-02-04 15:49:02,2024-01-29 19:54:02.000,45,696,3,2,Tienda Fisica,12,SIN_PROMO,3,1457.963678,3936.50,2183.90,4983 Calle Central Apt 894 - Ref 038792,Nota interna orden 038792: validacion logistica 896790 prioridad B lote d091aa67,ETL-20240129-038792
38793,2025-11-13 20:38:48,2025-11-19 22:23:48,2025-11-13 20:38:48.000,49,1904,16,2,Tienda Fisica,4,LOYALTY,3,448.949836,1144.82,756.82,4895 Calle Central Apt 385 - Ref 038793,Nota interna orden 038793: validacion logistica 198224 prioridad A lote 9739f5fb,ETL-20251113-038793
38794,2025-07-30 15:55:48,2025-08-02 05:45:48,2025-07-30 15:55:48.000,57,1411,24,4,Marketplace,1,SIN_PROMO,5,786.477394,3539.15,3597.58,6130 Calle Central Apt 456 - Ref 038794,Nota interna orden 038794: validacion logistica 605050 prioridad C lote b1a5b0c4,ETL-20250730-038794
38795,2023-02-15 07:47:22,2023-02-18 09:18:22,2023-02-15 07:47:22.000,25,504,23,5,Call Center,15,CYBER,3,508.458250,1525.37,1115.42,3247 Calle Central Apt 137 - Ref 038795,Nota interna orden 038795: validacion logistica 167222 prioridad B lote 7b039f0f,ETL-20230215-038795
38796,2024-12-07 03:43:49,2024-12-10 17:50:49,2024-12-07 03:43:49.000,23,2385,33,2,Tienda Fisica,17,OUTLET,5,471.457804,2239.42,2031.71,8983 Calle Central Apt 165 - Ref 038796,Nota interna orden 038796: validacion logistica 443382 prioridad A lote 738a40fa,ETL-20241207-038796
38797,2025-12-01 21:53:06,2025-12-05 01:25:06,2025-12-01 21:53:06.000,43,2317,1,3,Distribuidor,21,LOYALTY,3,124.116659,353.73,320.85,8367 Calle Central Apt 523 - Ref 038797,Nota interna orden 038797: validacion logistica 374709 prioridad B lote 129be884,ETL-20251201-038797
38798,2025-03-17 05:23:02,2025-03-22 22:21:02,2025-03-17 05:23:02.000,2,2262,10,4,Marketplace,10,OUTLET,5,713.857312,3462.21,2018.23,4328 Calle Central Apt 694 - Ref 038798,Nota interna orden 038798: validacion logistica 219643 prioridad C lote f1568cdc,ETL-20250317-038798
38799,2023-09-24 16:59:33,2023-09-28 20:50:33,2023-09-24 16:59:33.000,77,783,13,1,Online,15,CYBER,6,876.341091,5258.05,2971.75,6750 Calle Central Apt 629 - Ref 038799,Nota interna orden 038799: validacion logistica 906062 prioridad A lote c172c1c4,ETL-20230924-038799
38800,2024-10-06 15:18:32,2024-10-08 23:19:32,2024-10-06 15:18:32.000,26,2024,16,2,Tienda Fisica,9,LOYALTY,1,817.006657,776.16,519.74,2744 Calle Central Apt 574 - Ref 038800,Nota interna orden 038800: validacion logistica 154796 prioridad A lote 389515f8,ETL-20241006-038800
38801,2024-02-10 18:17:14,2024-02-20 05:29:14,2024-02-10 18:17:14.000,52,2176,1,5,Call Center,9,LOYALTY,6,922.627632,5258.98,3379.03,6269 Calle Central Apt 58 - Ref 038801,Nota interna orden 038801: validacion logistica 669677 prioridad C lote 3d7f26c8,ETL-20240210-038801
38802,2024-05-18 04:26:31,2024-05-27 05:04:31,2024-05-18 04:26:31.000,23,1911,18,3,Distribuidor,17,OUTLET,2,500.307987,950.59,843.97,4706 Calle Central Apt 323 - Ref 038802,Nota interna orden 038802: validacion logistica 172672 prioridad A lote 08f4c326,ETL-20240518-038802
38803,2023-09-18 00:39:31,2023-09-20 22:48:31,2023-09-18 00:39:31.000,40,859,29,5,Call Center,13,SIN_PROMO,8,395.679645,2848.89,2770.86,8725 Calle Central Apt 252 - Ref 038803,Nota interna orden 038803: validacion logistica 566717 prioridad B lote 9c5cb304,ETL-20230918-038803
38804,2023-07-29 10:30:51,2023-08-01 15:53:51,2023-07-29 10:30:51.000,34,1353,17,4,Marketplace,16,LOYALTY,3,1409.856205,4018.09,2391.38,8173 Calle Central Apt 898 - Ref 038804,Nota interna orden 038804: validacion logistica 910288 prioridad C lote fa8ffd60,ETL-20230729-038804
38805,2024-11-11 16:05:48,2024-11-19 11:11:48,2024-11-11 16:05:48.000,72,416,15,1,Online,2,BLACKFRIDAY,2,391.903867,760.29,359.52,7953 Calle Central Apt 717 - Ref 038805,Nota interna orden 038805: validacion logistica 956781 prioridad A lote 5ae631e2,ETL-20241111-038805
38806,2023-10-07 11:24:12,2023-10-15 23:18:12,2023-10-07 11:24:12.000,10,289,33,4,Marketplace,4,LOYALTY,1,302.274196,256.93,206.17,9879 Calle Central Apt 168 - Ref 038806,Nota interna orden 038806: validacion logistica 986905 prioridad C lote 5e6a77ea,ETL-20231007-038806
38807,2025-04-07 04:58:33,2025-04-08 07:39:33,2025-04-07 04:58:33.000,3,2402,28,4,Marketplace,19,BLACKFRIDAY,1,1006.360786,956.04,772.82,676 Calle Central Apt 949 - Ref 038807,Nota interna orden 038807: validacion logistica 170957 prioridad A lote 71048f12,ETL-20250407-038807
38808,2025-09-24 01:26:36,2025-09-26 14:26:36,2025-09-24 01:26:36.000,78,1002,20,3,Distribuidor,14,BLACKFRIDAY,4,1212.661118,4608.11,2562.12,9058 Calle Central Apt 534 - Ref 038808,Nota interna orden 038808: validacion logistica 769370 prioridad A lote f009b59d,ETL-20250924-038808
38809,2024-05-17 03:04:18,2024-05-22 02:58:18,2024-05-17 03:04:18.000,66,666,29,3,Distribuidor,11,TEMPORADA,8,677.131426,5254.54,3719.83,981 Calle Central Apt 173 - Ref 038809,Nota interna orden 038809: validacion logistica 182790 prioridad A lote e33fee02,ETL-20240517-038809
